TransactionID,TransactionAmt,ProductCD,card4,card6,P_emaildomain,R_emaildomain,DeviceType,DeviceInfo,RelativeHour
3459793,226.0,W,visa,credit,aol.com,Missing,Missing,Missing,12
3459794,335.0,W,visa,debit,gmail.com,Missing,Missing,Missing,12
3459795,49.0,W,visa,debit,att.net,Missing,Missing,Missing,12
3459796,50.0,S,visa,debit,Missing,hotmail.com,desktop,Windows,12
3459797,82.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,12
3459798,50.0,S,visa,debit,Missing,hotmail.com,desktop,Windows,12
3459799,226.0,W,mastercard,credit,aol.com,Missing,Missing,Missing,12
3459800,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,12
3459801,350.0,R,visa,credit,anonymous.com,anonymous.com,desktop,Windows,12
3459802,24.5,W,visa,debit,gmail.com,Missing,Missing,Missing,12
3459803,57.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,12
3459804,100.0,R,mastercard,credit,hotmail.com,anonymous.com,desktop,Windows,12
3459805,100.0,H,mastercard,debit,gmail.com,gmail.com,mobile,SAMSUNG-SM-G925A Build/MMB29K,12
3459806,57.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,12
3459807,100.0,H,mastercard,debit,gmail.com,gmail.com,mobile,SAMSUNG-SM-G925A Build/MMB29K,12
3459808,100.0,H,mastercard,debit,gmail.com,gmail.com,mobile,SAMSUNG-SM-G925A Build/MMB29K,12
3459809,10.0,S,visa,credit,Missing,anonymous.com,desktop,Trident/7.0,12
3459810,39.0,W,mastercard,debit,msn.com,Missing,Missing,Missing,12
3459811,39.0,W,mastercard,debit,Missing,Missing,Missing,Missing,12
3459812,54.5,W,visa,debit,yahoo.com,Missing,Missing,Missing,12
3459813,57.95,W,visa,debit,anonymous.com,Missing,Missing,Missing,12
3459814,226.0,W,visa,debit,gmail.com,Missing,Missing,Missing,12
3459815,200.0,R,mastercard,credit,anonymous.com,anonymous.com,desktop,Windows,12
3459816,30.95,W,visa,debit,gmail.com,Missing,Missing,Missing,12
3459817,43.036,C,mastercard,debit,hotmail.com,hotmail.com,mobile,SM-G928G Build/NRD90M,12
3459818,34.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,12
3459819,49.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,12
3459820,47.95,W,visa,debit,Missing,Missing,Missing,Missing,12
3459821,327.95,W,visa,debit,Missing,Missing,Missing,Missing,12
3459822,159.95,W,visa,credit,gmail.com,Missing,Missing,Missing,12
3459823,82.0,W,visa,debit,Missing,Missing,Missing,Missing,12
3459824,109.0,W,mastercard,credit,yahoo.com,Missing,Missing,Missing,12
3459825,201.0,W,mastercard,credit,anonymous.com,Missing,Missing,Missing,12
3459826,115.0,W,visa,debit,embarqmail.com,Missing,Missing,Missing,12
3459827,49.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,12
3459828,107.95,W,visa,debit,Missing,Missing,Missing,Missing,12
3459829,29.203,C,visa,debit,gmail.com,gmail.com,desktop,rv:59.0,12
3459830,107.95,W,visa,debit,hotmail.com,Missing,Missing,Missing,12
3459831,92.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,12
3459832,77.0,W,visa,debit,gmail.com,Missing,Missing,Missing,12
3459833,150.0,R,mastercard,credit,anonymous.com,comcast.net,desktop,MacOS,12
3459834,335.0,W,visa,debit,outlook.com,Missing,Missing,Missing,12
3459835,209.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,12
3459836,117.0,W,visa,debit,hotmail.com,Missing,Missing,Missing,12
3459837,34.0,W,visa,debit,gmail.com,Missing,Missing,Missing,12
3459838,330.99,W,visa,debit,outlook.com,Missing,Missing,Missing,12
3459839,39.0,W,visa,debit,gmail.com,Missing,Missing,Missing,12
3459840,310.0,S,american express,credit,Missing,yahoo.com,desktop,Windows,12
3459841,207.76,W,visa,debit,gmail.com,Missing,Missing,Missing,12
3459842,29.0,W,visa,debit,gmail.com,Missing,Missing,Missing,12
3459843,250.0,R,mastercard,debit,aol.com,anonymous.com,desktop,rv:11.0,12
3459844,66.95,W,visa,debit,hotmail.com,Missing,Missing,Missing,12
3459845,107.95,W,visa,debit,Missing,Missing,Missing,Missing,12
3459846,77.0,W,visa,debit,Missing,Missing,Missing,Missing,12
3459847,69.0,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,12
3459848,554.0,W,visa,debit,gmail.com,Missing,Missing,Missing,12
3459849,57.95,W,visa,credit,yahoo.com,Missing,Missing,Missing,12
3459850,29.0,W,visa,debit,gmail.com,Missing,Missing,Missing,12
3459851,304.95,W,visa,credit,aol.com,Missing,Missing,Missing,12
3459852,100.0,S,american express,credit,Missing,anonymous.com,desktop,Missing,12
3459853,317.5,W,visa,debit,Missing,Missing,Missing,Missing,12
3459854,57.95,W,visa,debit,Missing,Missing,Missing,Missing,12
3459855,146.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,12
3459856,117.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,12
3459857,100.0,S,american express,credit,Missing,anonymous.com,desktop,Missing,12
3459858,58.95,W,mastercard,debit,Missing,Missing,Missing,Missing,12
3459859,15.0,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459860,57.95,W,visa,credit,yahoo.com,Missing,Missing,Missing,13
3459861,245.11,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459862,79.95,W,visa,credit,icloud.com,Missing,Missing,Missing,13
3459863,20.95,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,13
3459864,57.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,13
3459865,200.0,R,visa,credit,gmail.com,gmail.com,desktop,MacOS,13
3459866,35.95,W,visa,debit,Missing,Missing,Missing,Missing,13
3459867,69.0,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,13
3459868,396.95,W,visa,debit,Missing,Missing,Missing,Missing,13
3459869,107.95,W,visa,credit,gmail.com,Missing,Missing,Missing,13
3459870,1099.99,W,mastercard,debit,bellsouth.net,Missing,Missing,Missing,13
3459871,87.95,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459872,49.0,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459873,20.95,W,visa,debit,Missing,Missing,Missing,Missing,13
3459874,160.5,W,visa,debit,yahoo.com,Missing,Missing,Missing,13
3459875,30.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,13
3459876,107.95,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459877,29.757,C,visa,debit,gmail.com,gmail.com,desktop,Windows,13
3459878,25.0,S,mastercard,debit,Missing,hotmail.com,desktop,Windows,13
3459879,994.0,W,mastercard,credit,att.net,Missing,Missing,Missing,13
3459880,351.95,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459881,100.0,R,mastercard,credit,gmail.com,gmail.com,desktop,Windows,13
3459882,34.0,W,mastercard,debit,aol.com,Missing,Missing,Missing,13
3459883,15.247,C,visa,credit,gmail.com,gmail.com,mobile,SM-J510MN Build/MMB29M,13
3459884,69.0,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,13
3459885,159.95,W,visa,credit,gmail.com,Missing,Missing,Missing,13
3459886,35.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,13
3459887,15.247,C,visa,credit,gmail.com,gmail.com,mobile,SM-J510MN Build/MMB29M,13
3459888,25.95,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459889,226.0,W,visa,credit,att.net,Missing,Missing,Missing,13
3459890,34.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,13
3459891,67.95,W,visa,credit,hotmail.com,Missing,Missing,Missing,13
3459892,15.247,C,visa,credit,gmail.com,gmail.com,mobile,SM-J510MN Build/MMB29M,13
3459893,431.05,W,visa,debit,Missing,Missing,Missing,Missing,13
3459894,64.0,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459895,107.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,13
3459896,994.0,W,mastercard,debit,aol.com,Missing,Missing,Missing,13
3459897,167.0,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459898,524.95,W,visa,debit,Missing,Missing,Missing,Missing,13
3459899,107.95,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459900,852.97,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459901,20.5,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459902,49.0,W,visa,debit,hotmail.com,Missing,Missing,Missing,13
3459903,24.5,W,mastercard,debit,gmail.com,Missing,Missing,Missing,13
3459904,186.0,W,mastercard,debit,aol.com,Missing,Missing,Missing,13
3459905,34.5,W,visa,credit,anonymous.com,Missing,Missing,Missing,13
3459906,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459907,47.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,13
3459908,54.5,W,mastercard,debit,aol.com,Missing,Missing,Missing,13
3459909,15.247,C,visa,credit,gmail.com,gmail.com,mobile,SM-J510MN Build/MMB29M,13
3459910,112.5,W,visa,debit,verizon.net,Missing,Missing,Missing,13
3459911,117.0,W,visa,credit,gmail.com,Missing,Missing,Missing,13
3459912,39.0,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459913,804.95,W,visa,credit,gmail.com,Missing,Missing,Missing,13
3459914,171.0,W,mastercard,debit,Missing,Missing,Missing,Missing,13
3459915,171.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,13
3459916,432.95,W,visa,debit,Missing,Missing,Missing,Missing,13
3459917,390.0,W,visa,credit,hotmail.com,Missing,Missing,Missing,13
3459918,15.247,C,visa,credit,gmail.com,gmail.com,mobile,SM-J510MN Build/MMB29M,13
3459919,524.95,W,mastercard,credit,hotmail.com,Missing,Missing,Missing,13
3459920,36.95,W,mastercard,debit,Missing,Missing,Missing,Missing,13
3459921,117.0,W,visa,debit,aol.com,Missing,Missing,Missing,13
3459922,107.95,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459923,47.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,13
3459924,44.5,W,visa,credit,aol.com,Missing,Missing,Missing,13
3459925,18.075,C,mastercard,debit,gmail.com,gmail.com,mobile,SM-G610M Build/MMB29K,13
3459926,97.0,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459928,378.0,W,visa,credit,hotmail.com,Missing,Missing,Missing,13
3459927,75.0,S,visa,credit,Missing,icloud.com,desktop,Windows,13
3459929,57.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,13
3459930,117.0,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459931,97.0,W,visa,debit,aol.com,Missing,Missing,Missing,13
3459932,134.95,W,visa,debit,hotmail.com,Missing,Missing,Missing,13
3459933,424.95,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459934,201.0,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459935,15.247,C,visa,credit,gmail.com,gmail.com,mobile,SM-J510MN Build/MMB29M,13
3459936,25.95,W,mastercard,debit,Missing,Missing,Missing,Missing,13
3459937,117.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,13
3459938,30.95,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459939,77.95,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459940,107.95,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459941,139.95,W,mastercard,debit,anonymous.com,Missing,Missing,Missing,13
3459942,57.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,13
3459943,57.95,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459944,1782.95,W,visa,debit,aol.com,Missing,Missing,Missing,13
3459945,29.0,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459946,226.0,W,mastercard,credit,anonymous.com,Missing,Missing,Missing,13
3459947,255.0,W,visa,credit,att.net,Missing,Missing,Missing,13
3459948,69.0,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,13
3459949,325.22,W,visa,credit,gmail.com,Missing,Missing,Missing,13
3459950,97.95,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459951,59.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,13
3459952,47.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,13
3459953,209.95,W,visa,debit,anonymous.com,Missing,Missing,Missing,13
3459954,57.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,13
3459955,108.95,W,visa,debit,Missing,Missing,Missing,Missing,13
3459956,4.97,W,visa,debit,yahoo.com,Missing,Missing,Missing,13
3459957,57.95,W,visa,debit,Missing,Missing,Missing,Missing,13
3459958,47.0,W,visa,debit,aol.com,Missing,Missing,Missing,13
3459959,100.0,W,mastercard,debit,hotmail.com,Missing,Missing,Missing,13
3459960,444.95,W,mastercard,debit,att.net,Missing,Missing,Missing,13
3459961,34.5,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459962,20.0,S,visa,debit,Missing,gmail.com,mobile,P008 Build/NRD90M,13
3459963,1104.0,W,mastercard,credit,yahoo.com,Missing,Missing,Missing,13
3459964,49.0,W,visa,debit,comcast.net,Missing,Missing,Missing,13
3459965,100.0,R,visa,debit,mac.com,mac.com,mobile,iOS Device,13
3459966,209.95,W,mastercard,debit,live.com,Missing,Missing,Missing,13
3459967,361.95,W,visa,debit,Missing,Missing,Missing,Missing,13
3459968,144.99,W,mastercard,debit,frontiernet.net,Missing,Missing,Missing,13
3459969,54.5,W,visa,debit,yahoo.com,Missing,Missing,Missing,13
3459970,59.0,W,mastercard,debit,outlook.com,Missing,Missing,Missing,13
3459971,746.69,W,visa,credit,yahoo.com,Missing,Missing,Missing,13
3459972,335.0,W,visa,debit,aol.com,Missing,Missing,Missing,13
3459973,82.95,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,13
3459974,59.0,W,visa,debit,Missing,Missing,Missing,Missing,13
3459975,634.0,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459976,117.0,W,mastercard,debit,aol.com,Missing,Missing,Missing,13
3459977,82.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,13
3459978,59.0,W,visa,credit,Missing,Missing,Missing,Missing,13
3459979,30.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,13
3459980,70.95,W,visa,debit,Missing,Missing,Missing,Missing,13
3459981,150.0,R,visa,debit,yahoo.com,yahoo.com,mobile,SAMSUNG SM-G955U Build/NRD90M,13
3459982,30.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,13
3459983,218.0,W,visa,debit,gmail.com,Missing,Missing,Missing,13
3459984,108.95,W,visa,debit,yahoo.es,Missing,Missing,Missing,14
3459985,35.95,W,visa,debit,gmail.com,Missing,Missing,Missing,14
3459986,141.0,W,visa,debit,Missing,Missing,Missing,Missing,14
3459987,171.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,14
3459988,124.95,W,visa,debit,gmail.com,Missing,Missing,Missing,14
3459989,30.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,14
3459990,500.0,R,visa,debit,anonymous.com,anonymous.com,Missing,Missing,14
3459991,222.95,W,visa,debit,gmail.com,Missing,Missing,Missing,14
3459992,43.97,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,14
3459993,141.0,W,visa,debit,Missing,Missing,Missing,Missing,14
3459994,200.0,R,visa,debit,gmail.com,verizon.net,desktop,Windows,14
3459995,59.0,W,visa,debit,Missing,Missing,Missing,Missing,14
3459996,27.97,W,visa,debit,gmail.com,Missing,Missing,Missing,14
3459997,57.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,14
3459998,600.0,R,mastercard,credit,anonymous.com,anonymous.com,desktop,Trident/7.0,14
3459999,107.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,14
3460000,124.97,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,14
3460001,92.0,W,mastercard,debit,Missing,Missing,Missing,Missing,14
3460002,335.0,W,visa,debit,hotmail.com,Missing,Missing,Missing,14
3460003,57.95,W,visa,debit,gmail.com,Missing,Missing,Missing,14
3460004,59.0,W,mastercard,debit,Missing,Missing,Missing,Missing,14
3460005,49.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,14
3460006,47.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,14
3460007,87.0,W,mastercard,debit,Missing,Missing,Missing,Missing,14
3460008,117.0,W,mastercard,credit,Missing,Missing,Missing,Missing,14
3460009,29.0,W,visa,debit,Missing,Missing,Missing,Missing,14
3460010,127.95,W,visa,debit,Missing,Missing,Missing,Missing,14
3460011,3163.95,W,visa,debit,hotmail.com,Missing,Missing,Missing,14
3460012,49.0,W,visa,debit,gmail.com,Missing,Missing,Missing,14
3460013,59.0,W,visa,credit,gmail.com,Missing,Missing,Missing,14
3460014,59.0,W,visa,debit,aol.com,Missing,Missing,Missing,14
3460015,159.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,14
3460016,55.0,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,14
3460017,107.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,14
3460018,3000.0,W,visa,debit,hotmail.com,Missing,Missing,Missing,14
3460019,108.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,14
3460020,226.0,W,visa,debit,gmail.com,Missing,Missing,Missing,14
3460021,59.0,W,visa,debit,Missing,Missing,Missing,Missing,14
3460022,107.95,W,visa,debit,msn.com,Missing,Missing,Missing,14
3460023,28.158,C,mastercard,debit,anonymous.com,anonymous.com,Missing,Missing,14
3460024,100.0,H,visa,debit,gmail.com,gmail.com,desktop,Windows,14
3460025,59.0,W,visa,credit,gmail.com,Missing,Missing,Missing,14
3460026,47.95,W,visa,debit,gmail.com,Missing,Missing,Missing,14
3460027,117.0,W,visa,debit,gmail.com,Missing,Missing,Missing,14
3460028,107.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,14
3460029,34.0,W,mastercard,debit,anonymous.com,Missing,Missing,Missing,14
3460030,107.95,W,visa,credit,anonymous.com,Missing,Missing,Missing,14
3460031,39.0,W,visa,debit,gmail.com,Missing,Missing,Missing,14
3460032,57.95,W,mastercard,credit,gmail.com,Missing,Missing,Missing,14
3460033,29.0,W,visa,debit,gmail.com,Missing,Missing,Missing,14
3460034,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,14
3460036,29.0,W,visa,debit,gmail.com,Missing,Missing,Missing,14
3460035,108.95,W,visa,debit,q.com,Missing,Missing,Missing,14
3460037,57.95,W,visa,debit,Missing,Missing,Missing,Missing,14
3460038,107.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,14
3460039,49.0,W,visa,debit,gmail.com,Missing,Missing,Missing,14
3460040,117.0,W,visa,debit,verizon.net,Missing,Missing,Missing,14
3460041,117.0,W,visa,debit,gmail.com,Missing,Missing,Missing,14
3460042,59.0,W,visa,debit,yahoo.com,Missing,Missing,Missing,14
3460043,100.0,R,visa,credit,anonymous.com,anonymous.com,desktop,Windows,14
3460044,240.0,W,mastercard,credit,anonymous.com,Missing,Missing,Missing,14
3460045,1782.95,W,visa,debit,sbcglobal.net,Missing,Missing,Missing,14
3460046,107.95,W,mastercard,debit,Missing,Missing,Missing,Missing,14
3460047,171.0,W,visa,debit,hotmail.com,Missing,Missing,Missing,14
3460048,194.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,14
3460049,100.0,R,visa,credit,ymail.com,anonymous.com,desktop,Windows,14
3460050,117.0,W,mastercard,credit,gmail.com,Missing,Missing,Missing,14
3460051,240.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,14
3460052,107.95,W,visa,debit,Missing,Missing,Missing,Missing,14
3460053,25.95,W,mastercard,debit,gmail.com,Missing,Missing,Missing,14
3460054,77.95,W,visa,debit,gmail.com,Missing,Missing,Missing,14
3460055,77.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,14
3460056,39.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,14
3460057,47.217,C,mastercard,debit,hotmail.com,hotmail.com,desktop,Trident/7.0,14
3460058,47.95,W,visa,debit,gmail.com,Missing,Missing,Missing,14
3460059,30.0,S,visa,credit,Missing,aol.com,desktop,Windows,14
3460060,115.0,W,visa,debit,verizon.net,Missing,Missing,Missing,14
3460061,30.95,W,mastercard,debit,yahoo.com,Missing,Missing,Missing,14
3460062,57.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,14
3460063,117.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,14
3460064,29.0,W,visa,debit,gmail.com,Missing,Missing,Missing,14
3460065,26.191,C,visa,debit,gmail.com,gmail.com,mobile,SM-J710MN Build/MMB29K,14
3460066,141.0,W,discover,credit,Missing,Missing,Missing,Missing,14
3460067,25.0,S,mastercard,credit,Missing,gmail.com,desktop,Windows,14
3460068,100.0,R,american express,credit,gmail.com,charter.net,desktop,Windows,14
3460069,100.0,H,visa,credit,gmail.com,gmail.com,desktop,Windows,14
3460070,82.95,W,visa,debit,Missing,Missing,Missing,Missing,14
3460071,107.95,W,visa,debit,yahoo.com,Missing,Missing,Missing,14
3460072,48.97,W,mastercard,debit,gmail.com,Missing,Missing,Missing,14
3460073,141.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,14
3460074,103.0,W,visa,credit,gmail.com,Missing,Missing,Missing,14
3460075,100.0,R,mastercard,credit,anonymous.com,anonymous.com,desktop,Trident/7.0,14
3460076,117.0,W,mastercard,debit,gmail.com,Missing,Missing,Missing,14
3460077,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,14
3460078,59.0,W,visa,debit,gmail.com,Missing,Missing,Missing,14
3460079,100.0,R,mastercard,credit,anonymous.com,anonymous.com,desktop,Trident/7.0,14
3460080,250.0,R,visa,credit,gmail.com,me.com,desktop,Windows,14
3460081,146.0,W,mastercard,debit,verizon.net,Missing,Missing,Missing,14
3460082,107.95,W,visa,debit,anonymous.com,Missing,Missing,Missing,14
3460083,49.0,W,mastercard,credit,netzero.net,Missing,Missing,Missing,14
3460084,120.65,W,mastercard,debit,msn.com,Missing,Missing,Missing,14
3460085,29.0,W,visa,debit,gmail.com,Missing,Missing,Missing,14
3460086,26.191,C,visa,debit,hotmail.com,hotmail.com,mobile,LG-H500 Build/LRX21Y,14
3460087,378.0,W,visa,credit,hotmail.com,Missing,Missing,Missing,14
3460088,12.296,C,mastercard,debit,gmail.com,gmail.com,mobile,SAMSUNG SM-A720F Build/NRD90M,14
3460089,100.0,R,visa,debit,hotmail.com,hotmail.com,desktop,rv:11.0,14
3460090,73.97,W,visa,debit,anonymous.com,Missing,Missing,Missing,14
3460091,53.97,W,visa,debit,yahoo.com,Missing,Missing,Missing,14
3460092,90.0,W,visa,debit,anonymous.com,Missing,Missing,Missing,14
3460093,10.0,S,mastercard,debit,Missing,gmail.com,desktop,MacOS,14
